Year,Country,Contestant,Song,Place,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1971,Spain,Karina,En Un Mundo Nuevo,2nd,26kqG5c2t2e4UPnYQ8LuMl,0.41100000000000003,0.506,10.0,-9.955,0.0,0.048,0.638,0.0,0.0919,0.48700000000000004,125.807
1971,France,Serge Lama,Un Jardin Sur La Terre,10th,,,,,,,,,,,,
1971,Luxembourg,Monique Melsen,"Pomme, Pomme, Pomme",13th,,,,,,,,,,,,
1971,United Kingdom,Clodagh Rodgers,Jack In The Box,4th,,,,,,,,,,,,
1971,Belgium,Lily Castel and Jacques Raymond,"Goeie Morgen, Morgen",14th,,,,,,,,,,,,
1971,Italy,Massimo Ranieri,L'amore è Un Attimo,5th,1YfqKyhFhQMsJnnOAJ08oS,0.355,0.446,5.0,-9.052,1.0,0.0309,0.7859999999999999,0.00823,0.0845,0.598,83.01100000000001
1971,Sweden,Family Four,Vita Vidder,6th,6cmUzhdUePOrrWL3Ofx0rV,0.38,0.45,7.0,-8.936,1.0,0.0308,0.345,0.0,0.0712,0.33799999999999997,116.0
1971,Ireland,Angela Farrell,One Day Love,11th,,,,,,,,,,,,
1971,The Netherlands,Saskia and Serge,De Tijd,6th,,,,,,,,,,,,
1971,Portugal,Tonicha,Menina Do Alto Da Serra,9th,,,,,,,,,,,,
1971,Yugoslavia,Krunoslav Slabinac,Tvoj Djecak Je Tuzan,14th,,,,,,,,,,,,
1971,Finland,Markku Aro and Koivisto Sisters,Tie Uuteen Päivään,8th,,,,,,,,,,,,
1971,Norway,Hanne Krogh,Lykken Er...,17th,1eM9Y8taUZ9wgt2s5EdLnF,0.7070000000000001,0.42700000000000005,3.0,-8.727,1.0,0.039,0.642,0.0,0.198,0.7809999999999999,125.90700000000001
1970,The Netherlands,Patricia and Hearts of Soul,Waterman,7th,,,,,,,,,,,,
1970,Switzerland,Henri Dès,Retour,4th,,,,,,,,,,,,
1970,Italy,Gianni Morandi,Occhi Di Ragazza,8th,5U8kiKn0yGDttwymtUy5LB,0.48100000000000004,0.633,7.0,-9.805,1.0,0.0475,0.301,0.0,0.371,0.845,102.177
1970,Yugoslavia,Eva Sren,"Pridi, Dala Ti Bom Cvet",11th,,,,,,,,,,,,
1970,Belgium,Jean Vallée,Viens L'oublier,8th,,,,,,,,,,,,
1970,France,Guy Bonnet,Marie Blanche,4th,,,,,,,,,,,,
1970,United Kingdom,Mary Hopkin,"Knock, Knock (who's There?)",2nd,,,,,,,,,,,,
1970,Luxembourg,David-Alexandre Winter,Je Suis Tombé Du Ciel,12th,21xC67c7diIerIlEN6pjHq,0.25,0.637,3.0,-5.477,1.0,0.0431,0.621,0.0,0.49200000000000005,0.76,181.472
1970,Spain,Julio Iglesias,Gwendolyne,4th,7B4uAyj4X3qs8YXdV4wwhS,0.264,0.317,3.0,-12.019,0.0,0.0333,0.867,4.15e-05,0.29,0.314,88.51799999999999
1970,Monaco,Dominique Dussault,Marlène,8th,,,,,,,,,,,,
1970,Germany,Katja Ebstein,Wunder Gibt Es Immer Wieder,3rd,,,,,,,,,,,,
1970,Ireland,Dana,All Kinds Of Everything,1st,3SJPRPwpF0MTFKPrshBeKM,0.555,0.4,8.0,-10.324000000000002,1.0,0.0262,0.7070000000000001,0.0,0.155,0.527,106.48899999999999
1969,Yugoslavia,Ivan,Pozdrav Svijetu,13th,,,,,,,,,,,,
1969,Luxembourg,Romuald,Cathérine,11th,,,,,,,,,,,,
1969,Spain,Salomé,Vivo Cantando,1st,059G9tpE3kl6wz3kiddaN0,0.466,0.746,1.0,-6.484,1.0,0.0496,0.652,0.0,0.091,0.82,131.264
1969,Monaco,Jean-Jacques,"Maman, Maman",6th,,,,,,,,,,,,
1969,Ireland,Muriel Day and the Lindsays,The Wages Of Love,7th,,,,,,,,,,,,
1969,Italy,Iva Zanicchi,Due Grosse Lacrime Bianche,13th,,,,,,,,,,,,
1969,United Kingdom,Lulu,Boom Bang-a-bang,1st,2grqeM6FaeDGmH1MUiW3kf,0.376,0.6729999999999999,10.0,-7.521,1.0,0.0321,0.0838,6.43e-06,0.102,0.662,183.204
1969,The Netherlands,Lenny Kuhr,De Troubadour,1st,2ult3HJ9JaycnUd4ys0fIh,0.353,0.45299999999999996,1.0,-8.07,0.0,0.0414,0.579,0.0,0.9440000000000001,0.32899999999999996,163.91
1969,Sweden,Tommy Körberg,"Judy, Min Vän",9th,,,,,,,,,,,,
1969,Belgium,Louis Neefs,Jennifer Jennings,7th,1LJBjzgw3YDlFEWSvruhI4,0.635,0.58,2.0,-11.751,1.0,0.0458,0.612,0.00322,0.145,0.6809999999999999,114.809
1969,Switzerland,Paola del Medico,"Bonjour, Bonjour",5th,,,,,,,,,,,,
1969,Norway,Kirsti Sparboe,"Oj, Oj, Oj, Så Glad, Jeg Skal Bli",16th,1wTSmFsq5noeiitpwifvIG,0.66,0.501,10.0,-7.805,1.0,0.0331,0.37799999999999995,0.0,0.555,0.611,125.40700000000001
1969,Germany,Siw Malmkvist,Primaballerina,9th,5WfS4zGq70poqn2MVwnT6B,0.684,0.812,7.0,-7.359,0.0,0.0278,0.0498,0.0606,0.1,0.821,118.009
1969,France,Frida Boccara,"Un Jour, Un Enfant",1st,4IqC3WWUMMbLZYWzvsMMsC,0.32799999999999996,0.204,8.0,-9.003,1.0,0.0302,0.9229999999999999,8.86e-06,0.111,0.162,92.118
1969,Portugal,Simone de Oliveira,Desfolhada Portuguesa,15th,0hk80kkwoIHqzhthFEhzag,0.402,0.49700000000000005,8.0,-5.587000000000001,1.0,0.033,0.78,0.0,0.22399999999999998,0.5479999999999999,76.029
1969,Finland,Jarkko and Laura,Kuin Silloin Ennen,12th,,,,,,,,,,,,
1968,Portugal,Carlos Mendes,Verão,11th,,,,,,,,,,,,
1968,The Netherlands,Ronnie Tober,Morgen,16th,,,,,,,,,,,,
1968,Belgium,Claude Lombard,Quand Tu Reviendras,7th,,,,,,,,,,,,
1968,Austria,Karel Gott,Tausend Fenster,13th,,,,,,,,,,,,
1968,Luxembourg,Chris Baldo and Sophie Garel,Nous Vivrons D'amour,11th,,,,,,,,,,,,
1968,Switzerland,Gianni Mascolo,Guardando Il Sole,13th,,,,,,,,,,,,
1968,Monaco,Line and Willy,A Chacun Sa Chanson,7th,,,,,,,,,,,,
1968,Sweden,Claes-Göran Hederström,"Det Börjar Verka Kärlek, Banne Mej",5th,5U7GsQ4rVaj9MrioA80kh2,0.525,0.726,1.0,-5.9079999999999995,1.0,0.0679,0.604,0.000175,0.33399999999999996,0.845,89.93700000000001
1968,Finland,Kristina Hautala,Kun Kello Käy,16th,3SmWcVeUWgambmn321IXac,0.611,0.456,7.0,-11.323,0.0,0.0864,0.5920000000000001,0.0,0.136,0.42,78.168
1968,France,Isabelle Aubret,La Source,3rd,67fSydtPAw4ILzqie4tD54,0.465,0.304,6.0,-12.672,1.0,0.0332,0.759,4.59e-05,0.13699999999999998,0.478,101.5
1968,Italy,Sergio Endrigo,Marianne,10th,,,,,,,,,,,,
1968,United Kingdom,Cliff Richard,Congratulations,2nd,,,,,,,,,,,,
1968,Norway,Odd Børre,Stress,13th,,,,,,,,,,,,
1968,Ireland,Pat McGeegan,Chance Of A Lifetime,4th,,,,,,,,,,,,
1968,Spain,Massiel,"La, La, La...",1st,,,,,,,,,,,,
1968,Germany,Wencke Myhre,Ein Hoch Der Liebe,6th,3MEq3FGTTBInmV0qyve5Mo,0.33399999999999996,0.555,0.0,-5.537999999999999,1.0,0.0381,0.63,0.0,0.517,0.835,195.38
1968,Yugoslavia,Luci Kapurso and Hamo Hajdarhodzic,Jedan Dan,7th,,,,,,,,,,,,
1967,The Netherlands,Thérèse Steinmetz,Ring-dinge,14th,5jw0KaceCNXI3JAndQIqVh,0.57,0.542,6.0,-6.2379999999999995,1.0,0.0341,0.434,0.0,0.0912,0.74,104.65
1967,Luxembourg,Vicky,L'amour Est Bleu,4th,,,,,,,,,,,,
1967,Austria,Peter Horten,Warum Es Hunderttausend Sterne Gibt,14th,,,,,,,,,,,,
1967,France,Noëlle Cordier,Il Doit Faire Beau Là-bas,3rd,,,,,,,,,,,,
1967,Portugal,Eduardo Nascimento,O Vento Mudou,12th,0XTIjnsEWgTr5uZRTqfna5,0.358,0.568,4.0,-7.167999999999999,0.0,0.0361,0.107,3.02e-06,0.0876,0.28800000000000003,129.114
1967,Switzerland,Géraldine,Quel Coeur Vas-tu Briser?,17th,,,,,,,,,,,,
1967,Sweden,Östen Warnebring,Som En Dröm,8th,,,,,,,,,,,,
1967,Finland,Fredi,Varjoon-suojaan,12th,6QmjTaH9rhim5vs7DGXsE7,0.518,0.42,10.0,-8.914,1.0,0.0348,0.813,1.28e-05,0.402,0.434,112.745
1967,Germany,Inge Brück,Anouschka,8th,,,,,,,,,,,,
1967,Belgium,Louis Neefs,Ik Heb Zorgen,7th,4NWQ1l7qulYs9I1FFiHn9K,0.48100000000000004,0.5720000000000001,7.0,-11.507,1.0,0.0637,0.748,5.4600000000000006e-05,0.38299999999999995,0.6920000000000001,84.228
1967,United Kingdom,Sandie Shaw,Puppet On A String,1st,7f5w4aiYgVZrp9w4bNaBLu,0.7240000000000001,0.606,0.0,-9.015,1.0,0.0497,0.405,0.0,0.054000000000000006,0.956,124.412
1967,Spain,Raphael,Hablemos Del Amor,6th,1jGnRoiQiVrEGhDW3KWfe7,0.35700000000000004,0.40399999999999997,11.0,-5.669,1.0,0.0358,0.866,7.94e-05,0.162,0.271,108.825
1967,Norway,Kirsti Sparboe,Dukkemann,14th,7K0dXUFeCJdV5R0uSFxaiE,0.5720000000000001,0.37799999999999995,1.0,-10.464,1.0,0.0323,0.669,0.0,0.0914,0.5429999999999999,100.68700000000001
1967,Monaco,Minouche Barelli,Boum-badaboum,5th,,,,,,,,,,,,
1967,Yugoslavia,Lado Leskovar,Vse Roze Sveta,8th,5T9gnM2nUHKTwu4PFNdB2n,0.33799999999999997,0.514,11.0,-6.794,0.0,0.0297,0.6,0.0,0.073,0.303,101.292
1967,Italy,Claudio Villa,Non Andare Più Lontano,11th,,,,,,,,,,,,
1967,Ireland,Sean Dunphy,If I Could Choose,2nd,265ldoKCn0SLxnBMh8WVlA,0.248,0.35100000000000003,5.0,-10.111,1.0,0.0307,0.17300000000000001,0.0056700000000000006,0.10300000000000001,0.5,142.714
1966,Germany,Margot Eskens,Die Zeiger Der Uhr,10th,,,,,,,,,,,,
1966,Denmark,Ulla Pia,"Stop, Ja Stop - Ja Stop, Mens Legen Er Go",14th,,,,,,,,,,,,
1966,Belgium,Tonia,"Un Peu De Poivre, Un Peu De Sel",4th,,,,,,,,,,,,
1966,Luxembourg,Michèle Torr,Ce Soir Je T'attendais,10th,,,,,,,,,,,,
1966,Yugoslavia,Berta Ambroz,Brez Besed,7th,3t06beK0DldJS78EvUbLkw,0.16399999999999998,0.303,10.0,-8.927999999999999,1.0,0.0313,0.725,0.0,0.198,0.24600000000000002,181.122
1966,Norway,Åse Kleveland,Intet Er Nytt Under Solen,3rd,,,,,,,,,,,,
1966,Finland,Ann-Christine Nyström,Play-boy,10th,,,,,,,,,,,,
1966,Portugal,Madalena Iglesias,Ele E Ela,13th,,,,,,,,,,,,
1966,Austria,Udo Jürgens,Merci Chérie,1st,1KHSnWFJ5a988kM1Kz2daX,0.28300000000000003,0.53,5.0,-8.164,1.0,0.0292,0.494,0.00144,0.16699999999999998,0.192,147.279
1966,Sweden,Lill Lindfors and Svante Thuresson,Nygammal Vals Eller Hip Man Svinaherde,2nd,,,,,,,,,,,,
1966,Spain,Raphael,Yo Soy Aquél,7th,6b3ub116kE1T15h1yzaiTy,0.402,0.42700000000000005,2.0,-11.328,0.0,0.0359,0.795,0.0,0.222,0.551,111.065
1966,Switzerland,Madeleine Pascal,Ne Vois-tu Pas?,6th,,,,,,,,,,,,
1966,Monaco,Tereza,Bien Plus Fort,17th,,,,,,,,,,,,
1966,Italy,Domenico Modugno,Dio Come Ti Amo,17th,1PquWxboZacvFE5zxjA59i,0.41600000000000004,0.3,9.0,-8.782,0.0,0.0339,0.831,0.017,0.109,0.298,99.37799999999999
1966,France,Dominique Walter,Chez Nous,16th,,,,,,,,,,,,
1966,The Netherlands,Milly Scott,Fernando En Philippo,15th,,,,,,,,,,,,
1966,Ireland,Dickie Rock,Come Back To Stay,4th,1KC4JdbHXoeQ8QcNvn20fj,0.368,0.375,8.0,-12.491,1.0,0.0327,0.7979999999999999,6.29e-06,0.124,0.452,116.50200000000001
1966,United Kingdom,Kenneth McKellar,A Man Without Love,9th,,,,,,,,,,,,
1965,The Netherlands,Conny Van den bos,Het Is Genoeg,11th,,,,,,,,,,,,
1965,United Kingdom,Kathy Kirby,I Belong,2nd,,,,,,,,,,,,
1965,Spain,Conchita Bautista,"Qué Bueno, Qué Bueno",15th,,,,,,,,,,,,
1965,Ireland,Butch Moore,I'm Walking The Streets In The Rain,6th,,,,,,,,,,,,
1965,Germany,Ulla Wiesner,"Paradies, Wo Bist Du?",15th,,,,,,,,,,,,
1965,Austria,Udo Jürgens,"Sag Ihr, Ich Lass' Sie Grüßen",4th,1WcZhRInyoWMeoy31epq2X,0.612,0.892,11.0,-6.361000000000001,1.0,0.0405,0.107,0.000129,0.146,0.698,124.98700000000001
1965,Norway,Kirsti Sparboe,Karusell,13th,,,,,,,,,,,,
1965,Belgium,Lize Marke,Als Het Weer Lente Is,15th,,,,,,,,,,,,
1965,Monaco,Marjorie Noël,Va Dire à L'amour,9th,,,,,,,,,,,,
1965,Sweden,Ingvar Wixell,Absent Friend,10th,,,,,,,,,,,,
1965,France,Guy Mardel,N'avoue Jamais,3rd,1vPCbI7QPZtU6T42uaeP8w,0.584,0.42,7.0,-10.513,0.0,0.0332,0.5760000000000001,0.0,0.32299999999999995,0.603,113.365
1965,Portugal,Simone de Oliviera,Sol De Inverno,13th,,,,,,,,,,,,
1965,Italy,Bobby Solo,"Se Piangi, Se Ridi",5th,7BeAJ3S0xwXE3nelUL1rAg,0.384,0.37200000000000005,7.0,-7.82,1.0,0.0313,0.7070000000000001,5.5799999999999994e-05,0.11199999999999999,0.23600000000000002,179.65200000000002
1965,Denmark,Birgit Brüel,For Din Skyld,7th,,,,,,,,,,,,
1965,Luxembourg,France Gall,"Poupée De Cire, Poupée De Son",1st,26tXIAnv90FCv1eJiCUusH,0.542,0.733,1.0,-4.087,1.0,0.0307,0.711,0.0,0.29,0.858,147.11
1965,Finland,Viktor Klimenko,Aurinko Laskee Länteen,15th,3tN8omEtqE8LmGgpjQECG5,0.268,0.366,0.0,-9.846,0.0,0.032,0.769,0.0,0.551,0.29100000000000004,112.9
1965,Yugoslavia,Vice Vukov,Ceznja,12th,,,,,,,,,,,,
1965,Switzerland,Yovanna,Non à Jamais Sans Toi,8th,2eklJtgkMIjgqLZwaouyq1,0.35,0.434,11.0,-7.45,0.0,0.0297,0.826,0.0,0.243,0.146,95.266
1964,Luxembourg,Hugues Aufray,Dès Que Le Printemps Revient,4th,0kxIQrTKCBVP45FkL6h7FR,0.513,0.359,4.0,-11.946,1.0,0.0304,0.583,0.45299999999999996,0.413,0.667,118.163
1964,The Netherlands,Anneke Grönloh,Jij Bent Mijn Leven,10th,,,,,,,,,,,,
1964,Norway,Arne Bendiksen,Spiral,8th,,,,,,,,,,,,
1964,Denmark,Bjørn Tidmand,Sangen Om Dig,9th,6lCkVHbcAtUgkB96mF3zl3,0.32,0.478,1.0,-3.571,0.0,0.0281,0.619,0.0,0.856,0.375,90.624
1964,Finland,Lasse Mårtenson,Laiskotellen,7th,4jgHajbRfeUq3ZIliUG5Kc,0.605,0.341,7.0,-12.277000000000001,1.0,0.0329,0.866,0.0,0.266,0.514,97.486
1964,Austria,Udo Jürgens,"Warum Nur, Warum?",6th,62VgTbntUM3wYkn0wzJTkP,0.37,0.721,11.0,-4.688,1.0,0.0293,0.48200000000000004,0.00072,0.129,0.485,89.729
1964,France,Rachel,Le Chant De Mallory,4th,5ATFYzJdCMISJUUVRDUHMA,0.28600000000000003,0.43200000000000005,11.0,-6.07,1.0,0.0403,0.9329999999999999,0.0,0.182,0.431,76.477
1964,United Kingdom,Matt Monro,I Love The Little Things,2nd,,,,,,,,,,,,
1964,Germany,Nora Nova,Man Gewöhnt Sich So Schnell An Das Schöne,13th,,,,,,,,,,,,
1964,Monaco,Romuald,Où Sont-elles Passées?,3rd,,,,,,,,,,,,
1964,Portugal,António Calvário,Oração,13th,,,,,,,,,,,,
1964,Italy,Gigliola Cinquetti,Non Ho L'étà,1st,5kdGFO4VenaZpQ5iRQevta,0.36700000000000005,0.214,5.0,-12.509,1.0,0.0294,0.851,0.000126,0.10300000000000001,0.34600000000000003,97.18
1964,Yugoslavia,Sabahudin Kurt,Zivot Je Sklopio Krug,13th,,,,,,,,,,,,
1964,Switzerland,Anita Traversi,I Miei Pensieri,13th,,,,,,,,,,,,
1964,Belgium,Robert Cogoi,Près De Ma Rivière,10th,,,,,,,,,,,,
1964,Spain,"Tim, Nelly and Tony",Caracola,12th,,,,,,,,,,,,
1963,United Kingdom,Ronnie Carroll,Say Wonderful Things,4th,2039TuukTehudI3eDnIlfb,0.379,0.289,9.0,-12.122,1.0,0.0403,0.8640000000000001,0.0,0.321,0.488,150.358
1963,The Netherlands,Annie Palmen,Een Speeldoos,13th,,,,,,,,,,,,
1963,Germany,Heidi Brühl,Marcel,9th,,,,,,,,,,,,
1963,Austria,Carmela Corren,Vielleicht Geschieht Ein Wunder,7th,,,,,,,,,,,,
1963,Norway,Anita Thallaug,Solhverv,13th,,,,,,,,,,,,
1963,Italy,Emilio Pericoli,Uno Per Tutte,3rd,,,,,,,,,,,,
1963,Finland,Laila Halme,Muistojeni Laulu,13th,3LngkqZJ4iEqCnZzMAh88K,0.299,0.253,9.0,-11.984000000000002,1.0,0.034,0.95,0.0459,0.11699999999999999,0.267,113.771
1963,Denmark,Grethe and Jørgen Ingmann,Dansevise,1st,4al7yIIauEFjKjXn2STxvC,0.434,0.381,2.0,-9.727,0.0,0.0297,0.769,0.0,0.225,0.51,98.412
1963,Yugoslavia,Vice Vukov,Brodovi,11th,,,,,,,,,,,,
1963,Switzerland,Esther Ofarim,T'en Va Pas,2nd,,,,,,,,,,,,
1963,France,Alain Barrière,Elle était Si Jolie,5th,6m0s4XFYpE1h63NaP6hBA9,0.419,0.391,5.0,-9.189,0.0,0.027999999999999997,0.818,0.0,0.10400000000000001,0.20199999999999999,102.346
1963,Spain,José Guardiola,Algo Prodigioso,12th,08lZvHPOvP3MsGpxZlZ9Up,0.3,0.409,7.0,-10.01,0.0,0.032,0.687,0.000239,0.24100000000000002,0.324,90.90799999999999
1963,Sweden,Monica Zetterlund,En Gång I Stockholm,13th,01BlbhFULhZxyr8iEGm93d,0.35700000000000004,0.15,7.0,-13.99,1.0,0.0336,0.88,7.31e-06,0.0979,0.239,115.89200000000001
1963,Belgium,Jacques Raymond,Waarom,10th,,,,,,,,,,,,
1963,Monaco,Françoise Hardy,L'amour S'en Va,5th,7fGlVINs6TgZcCt5QMzxXq,0.47,0.311,2.0,-8.588,1.0,0.0276,0.39299999999999996,0.0,0.156,0.402,104.979
1963,Luxembourg,Nana Mouskouri,A Force De Prier,8th,,,,,,,,,,,,
1962,Finland,Marion Rung,Tipi-tii,7th,,,,,,,,,,,,
1962,Belgium,Fud Leclerc,Ton Nom,13th,,,,,,,,,,,,
1962,Spain,Victor Balaguer,Llámame,13th,,,,,,,,,,,,
1962,Austria,Eleonore Schwarz,Nur In Der Wiener Luft,13th,,,,,,,,,,,,
1962,Denmark,Ellen Winther,Vuggevise,10th,,,,,,,,,,,,
1962,Sweden,Inger Berggren,Sol Och Vår,7th,,,,,,,,,,,,
1962,Germany,Conny Froboess,Zwei Kleine Italiener,6th,0thM3dVvvPrLlpJVQGcqEj,0.632,0.447,10.0,-8.889,1.0,0.0262,0.0322,0.0,0.163,0.878,98.1
1962,The Netherlands,De Spelbrekers,Katinka,13th,,,,,,,,,,,,
1962,France,Isabelle Aubret,Un Premier Amour,1st,4Ef10kYzHQxoDQFgXwkd8H,0.307,0.32299999999999995,2.0,-10.745,0.0,0.0324,0.767,0.0,0.0938,0.5329999999999999,90.15799999999999
1962,Norway,Inger Jacobsen,"Kom Sol, Kom Regn",10th,0iUroSitQySYZr5tdT4StB,0.212,0.369,10.0,-12.522,1.0,0.0306,0.155,1.93e-06,0.16399999999999998,0.21100000000000002,100.84299999999999
1962,Switzerland,Jean Philippe,Le Retour,10th,,,,,,,,,,,,
1962,Yugoslavia,Lola Novakovic,Ne Pali Svetlo U Sumrak,4th,,,,,,,,,,,,
1962,United Kingdom,Ronnie Carroll,Ring-a-ding Girl,4th,0kqdsvUnpQmnflyNw2RVvw,0.509,0.445,10.0,-12.379000000000001,0.0,0.142,0.84,0.0,0.168,0.84,200.6
1962,Luxembourg,Camillo Felgen,Petit Bonhomme,3rd,,,,,,,,,,,,
1962,Italy,Claudio Villa,"Addio, Addio",9th,,,,,,,,,,,,
1962,Monaco,François Deguelt,Dis Rien,2nd,,,,,,,,,,,,
1961,Spain,Conchita Bautista,Estando Contigo,9th,,,,,,,,,,,,
1961,Monaco,Colette Deréal,"Allons, Allons Les Enfants",10th,,,,,,,,,,,,
1961,Austria,Jimmy Makulis,Sehnsucht,15th,,,,,,,,,,,,
1961,Finland,Laila Kinnunen,Valoa Ikkunassa,10th,5ePzm2kj1yhoHXQt7Wg9nD,0.34700000000000003,0.272,10.0,-10.265,0.0,0.0318,0.972,0.000262,0.10400000000000001,0.414,100.85799999999999
1961,Yugoslavia,Ljiljana Petrovic,Neke Davne Zvezde,8th,5iifgVNCvItrSpFNxKjAgG,0.175,0.304,7.0,-6.747000000000001,1.0,0.0304,0.932,1.65e-05,0.40700000000000003,0.16699999999999998,81.003
1961,The Netherlands,Greetje Kauffeld,Wat Een Dag,10th,,,,,,,,,,,,
1961,Sweden,Lill-Babs,"April, April",14th,6dkODYmzFy7ocAszlfPlM1,0.527,0.509,10.0,-7.792000000000001,1.0,0.0434,0.561,0.0,0.11,0.649,122.65700000000001
1961,Germany,Lale Andersen,Einmal Sehen Wir Uns Wieder,13th,7LfdO0Tae1JXAd0JwaNZGc,0.29600000000000004,0.36200000000000004,7.0,-7.855,1.0,0.0316,0.539,0.0,0.23399999999999999,0.48700000000000004,79.104
1961,France,Jean-Paul Mauric,Printemps (avril Carillonne),4th,,,,,,,,,,,,
1961,Switzerland,Franca di Rienzo,Nous Aurons Demain,3rd,,,,,,,,,,,,
1961,Belgium,Bob Benny,"September, Gouden Roos",15th,,,,,,,,,,,,
1961,Norway,Nora Brockstedt,Sommer I Palma,7th,4NPpSIxpQaGDWxSHvCmWGD,0.312,0.14400000000000002,5.0,-15.787,0.0,0.032,0.955,2e-05,0.348,0.203,95.415
1961,Denmark,Dario Campeotto,Angelique,5th,,,,,,,,,,,,
1961,Luxembourg,Jean-Claude Pascal,Nous Les Amoureux,1st,35PWl4T8d2U3a5AboajXXw,0.418,0.281,9.0,-12.761,0.0,0.0351,0.961,5.7499999999999995e-05,0.115,0.251,116.43299999999999
1961,United Kingdom,The Allisons,Are You Sure?,2nd,,,,,,,,,,,,
1961,Italy,Betty Curtis,Al Di Là,5th,,,,,,,,,,,,
1960,United Kingdom,Bryan Johnson,"Looking High, High, High",2nd,,,,,,,,,,,,
1960,Sweden,Siw Malmkvist,Alla Andra Får Varann,10th,,,,,,,,,,,,
1960,Luxembourg,Camillo Felgen,So Laang We's Du Do Bast,13th,,,,,,,,,,,,
1960,Denmark,Katy Bødtger,Det Var En Yndig Tid,10th,5d9pbMLhZQmXYFyMC1NO9j,0.377,0.35200000000000004,5.0,-9.488,0.0,0.0356,0.985,0.00499,0.292,0.39899999999999997,103.345
1960,Belgium,Fud Leclerc,Mon Amour Pour Toi,6th,,,,,,,,,,,,
1960,Norway,Nora Brockstedt,Voi-voi,4th,4tljE9gIKxc5s0Z0VV90VN,0.7340000000000001,0.299,7.0,-9.673,0.0,0.0449,0.88,1e-05,0.0702,0.598,79.003
1960,Austria,Harry Winter,Du Hast Mich So Fasziniert,7th,,,,,,,,,,,,
1960,Monaco,François Deguelt,Ce Soir-là,3rd,,,,,,,,,,,,
1960,Switzerland,Anita Traversi,Cielo E Terra,8th,,,,,,,,,,,,
1960,The Netherlands,Rudi Carrell,Wat Een Geluk,12th,23m199vGQ4pRqRsjz6pWoa,0.688,0.493,8.0,-12.249,1.0,0.107,0.784,0.0242,0.314,0.8340000000000001,136.275
1960,Germany,Wyn Hoop,"Bonne Nuit, Ma Chérie!",4th,,,,,,,,,,,,
1960,Italy,Renato Rascel,Romantica,8th,,,,,,,,,,,,
1960,France,Jacqueline Boyer,Tom Pillibi,1st,3fZIQ0sdsy7u7YDmOpqbxS,0.418,0.353,11.0,-10.04,0.0,0.0341,0.8190000000000001,0.0,0.33299999999999996,0.541,137.196
1959,France,Jean Philippe,"Oui, Oui, Oui, Oui",3rd,,,,,,,,,,,,
1959,Denmark,Birthe Wilke,Uh-jeg Ville Ønske Jeg Var Dig,5th,0mdmV8lDT7G3rUNoAmiEAg,0.6829999999999999,0.32,5.0,-11.452,1.0,0.0677,0.861,1.59e-06,0.049,0.631,123.34
1959,Italy,Domenico Modugno,Piove,6th,27S2WC5UIYWwMiHxLWwXAI,0.375,0.34299999999999997,2.0,-10.763,1.0,0.0299,0.636,0.00748,0.185,0.65,134.142
1959,Monaco,Jacques Pills,Mon Ami Pierrot,11th,,,,,,,,,,,,
1959,The Netherlands,Teddy Scholten,Een Beetje,1st,,,,,,,,,,,,
1959,Germany,Alice and Ellen Kessler,Heut' Woll'n Wir Tanzen Geh'n,8th,,,,,,,,,,,,
1959,Sweden,Brita Borg,Augustin,9th,,,,,,,,,,,,
1959,Switzerland,Christa Williams,Irgendwoher,4th,,,,,,,,,,,,
1959,Austria,Ferry Graf,Der K. Und K. Kalypso Aus Wien,9th,,,,,,,,,,,,
1959,United Kingdom,Pearl Carr and Teddy Johnson,Sing Little Birdie,2nd,,,,,,,,,,,,
1959,Belgium,Bob Benny,Hou Toch Van Mij,6th,,,,,,,,,,,,
1958,Italy,Domenico Modugno,Nel Blu Dipinto Di Blu,3rd,006Ndmw2hHxvnLbJsBFnPx,0.518,0.06,10.0,-14.887,1.0,0.0441,0.987,7.87e-06,0.161,0.336,127.87
1958,The Netherlands,Corry Brokken,Heel De Wereld,9th,2O71HdaGDHw0pvjBOTpAT6,0.226,0.313,8.0,-9.587,1.0,0.0338,0.7,0.000395,0.106,0.294,171.396
1958,France,André Claveau,Dors Mon Amour,1st,2AmqArs9e0pdPzBW7IPowW,0.245,0.374,8.0,-11.539000000000001,1.0,0.042,0.907,8.47e-06,0.147,0.187,176.225
1958,Luxembourg,Solange Berry,Un Grand Amour,9th,,,,,,,,,,,,
1958,Sweden,Alice Babs,Lilla Stjärna,4th,,,,,,,,,,,,
1958,Denmark,Raquel Rastenni,Jeg Rev Et Blad Ud Af Min Dagbog,8th,2nEHSK9YZ07207EcKEd0nv,0.315,0.38299999999999995,11.0,-6.914,0.0,0.0342,0.887,0.0,0.243,0.26899999999999996,122.448
1958,Belgium,Fud Leclerc,Ma Petite Chatte,5th,,,,,,,,,,,,
1958,Germany,Margot Hielscher,Für Zwei Groschen Musik,7th,7gvmOfTwoeQsVsCyKWs6QG,0.48700000000000004,0.14400000000000002,7.0,-14.036,1.0,0.084,0.9470000000000001,0.0,0.128,0.467,177.197
1958,Austria,Liane Augustin,Die Ganze Welt Braucht Liebe,5th,,,,,,,,,,,,
1958,Switzerland,Lys Assia,Giorgio,2nd,,,,,,,,,,,,
